tweet_id,label,content
147407077030109184,anger,Eating dinner when heather from Eastenders starts getting her passsshhh on #puking
135115399850246144,anger,omfg -.- please stop trying and stfu
138346757116538880,anger,That lady that is completely tone deaf when singing in church and practically yells the song in your ear
146670273209434112,no_anger,"So the next two Sundays have potential to be fantastic, but which will be better? #excited"
135183197116956673,anger,Hush! #trying to watch a movie
1694532679,no_anger,@Coughran Soon I hope... Really need to finish the cloning project so I can get more done
149499003405467649,anger,Been sat here for about 10 minutes trying get into the salotape
143441922898399233,no_anger,Lmao at this customer @un_LESH_ed  has he is living up to the stereotype truly #sad
140241090048561152,no_anger,Watching sister sister in my pjs with my king size comforter and leftover thanksgiving dinner #happiness
148211597909831683,no_anger,"What Is He Gonna Ask Me??... Hmm , #Nervous."
137642583043223552,anger,"No, I don't want to get put on hold."
137999969956282369,no_anger,Walk a thousand miles just to see her..... #Love
1964224366,no_anger,"Thats it, its the end. Tears for Fears vs Eric Prydz, DJ Hero   http://bit.ly/2Hpbg4"
139467515301609472,anger,“@Olivhizclosehof: I hate when my grandma just keeps talking when no one is listening to her  ” #minedoesthesamething
139651141003771905,anger,Why do people feel the need to talk faster when talking 'business' or 'technically'
141296554395963392,anger,I hate when i'm texting somebody & they act half retarded! S*
1753328235,no_anger,@wrecktify LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me.
137039511493414913,no_anger,Happy where my life is at. Don't need nobody or anything FUCKIN it up. #HAPPY:)
135963646848282624,anger,Just threw up a little from looking at faebook... #spam
138297959669432320,anger,people with egg pictures just mentioned me..
144344093894508544,anger,This PC is gonna get it if it doesn't start cooperating! About to go to a meeting & need some important info. Grrrrr....
147481359257042944,anger,I don't understand why Mrs. Scarbrough only gives a one freaking night to study for her final test!!!
135267290533986304,no_anger,What exactly and how has this happened to me???? #sad #dissapointed #boo
144493335380373505,no_anger,Just read something funny in class and had a laughing attack. #embarrassing #badtiming
1752847673,no_anger,@kevinpollak  We forgive you and we have missed you!
146009978669502464,anger,People really get on my nerves..
149298730200338432,no_anger,"Sleeping by yourself is not nice, I dont like it. #depressing!"
148342758233481217,no_anger,@NiallOfficial @Louis_Tomlinson @Real_Liam_Payne @Harry_Styles @zaynmalik Good luck on tour! Going in January! @onedirection #proud
148091077801422848,anger,Hollister polo still hasent come. Been 2 weeks now
134825926696513537,no_anger,wonder what love feels like #lonely
147155467829911552,anger,"TTC expects me to pay 2 dollars and 10 cents. Wtf bro, now I have to collect dimes?!"
143542130349060096,no_anger,@addisonLee15 lets get a snack on fri. before practice then have a date all weekend! Just wait til ya hear what all i have planned! #excited
1753647102,no_anger,"@wendy_fred6 It's REALLY cool! No, I'm on a PC now, I don't have a Mac  well I do but it's ooooooooold  I do have an iphone tho"
1694953617,no_anger,@Adam__Carter Good film
1694745640,no_anger,Good morning!!! Who wants breakfast??
147695524089311234,anger,get ehf uk outtta my face fa real.
138695066087727104,no_anger,I might just puke #anxiety
139386744884826113,no_anger,Can't wait to watch @glorianatheband perform 'Soldier Song' on Jay Leno tonight! #excited
143347282706825217,no_anger,@Daniel_Sloss hopefully I shall come! #excited
147832602320056320,anger,I hate chillis but i'm soo hungry.   #stressed
149857199118753792,anger,go away Mr Tague   #noonelikesyou
136954999610675201,anger,What is with the disgusting pictures all over Facebook
147421408010571776,anger,WHY THE FUCK IS GLEE ON MY TV  !
142371861261586432,no_anger,2 days til the @ddlovato concert ! :D #excited #cantwait <3
146802549771608064,anger,Can't fucking sleep!!!  .
1753450379,no_anger,@JazZyLov3 loll my dad leavingg and moving to las vegas and myy now ex boyfrienndd is FINALLLY done talking to me and has left me alone
146371592946065408,no_anger,Still do a #happydance when I see you #love
1963088531,no_anger,@RealAudreyKitch   awh why you there?
141029368041447424,anger,"Dear job application, I told you that i never had a real f-cking job, why are you asking for job references?! >:("
148939670267506688,no_anger,Feels so good to have my one and only beb home #love @jessieleahb
139424218466107393,anger,Hating @Dbbbbb2 right now ... Hurry up bitchhh
142098410781163520,anger,“@Andreabanks3 my phone keep sendin me stuff from voxer..i dont even have one so stop sendin me stuff or whatever lol  ”
1695965306,no_anger,I'm Kinda sleepy.. I Was up too late texting a nice boy making date plans for next weekend..
148244535149993984,anger,Don't Come to Me with the Same Convo .
146764802734301186,no_anger,Aaww. #tear she actually gont go get me something to eat. #Love
144220667980693505,anger,definitely no reason to shave my legs in the winter time.. bc right when i get out its freezing and its all back.. so annoying!
140292989695180800,anger,I am so terribly incredibly disgustingly disgusted beyond belief. Don't ask why. You're just wasting 140 characters. #vomit #disgust #gross
146273620849733634,no_anger,"Awhhh, my Uncle Todd was promoted to chief!! #Proud"
146324362956517376,no_anger,@GeorginaLewarss OMG I CAN RETWEET YOU NOW! #HAPPINESS
137054181235236864,anger,How could anyone make fun of special-ed/mentally ill people?
144582565687336963,no_anger,@CamOgle3 dont ever say beast again. #Embarrassing
1965965112,no_anger,was late
142382844424097792,anger,"Mother fucker 'yield' DOES NOT MEAN STOP. If they wanted you to stop, there would be a STOP SIGN."
142529411093245952,no_anger,Not even a goodnight? Mehr. /: #Unhappy
140337310188318720,anger,I can't stand heavy breathers
139877807240134656,no_anger,OMG OMG OMG a Charlie Brown Thanksgiving is on TV :D turn on abc. right now. #love #tradition :)
141325448155115521,anger,#ChanelWestCoast is so sexy but her laugh is so
145747665857155072,no_anger,@SummerDoesIt_ Its just right!!! :bHahaa #SUFFER (;<
146804945943937024,anger,the last text message received <<<< ... guys seriously need to have respect for there girlfriend
146018812830035968,no_anger,@LiziJenkins he got run over about a month ago so its not. #sad :(
140680000889290752,anger,"Some people are so despo for GF/BF , don't you find it"
135867789784268802,anger,@JMcCurry3D Because our country thinks beating women if your famous is excusable.
134717341165568000,anger,just feel like being left alone today
1961547644,no_anger,@isuhin O dear. so you're going to be fucking that kiddoe and I'm going to sit there doing..  nothing! awesome  WHERES THE SHOPPING?!&lt;3
142916016807231488,anger,I'm in so much pain and their not giving me anything at 6am #wtf
139981189023936512,anger,Damn it why the fuck do all the thoughts rush to my head now?
147774997706964993,anger,everyone talks about everyone.   #fuckit
147053006444167168,no_anger,Just bought so much barbie stuff for my neices. #love #merrychristmas
1694438408,no_anger,Thank you all once more for all your lovely birthday messages
140589703886934018,no_anger,"oh, is that still going on? #surprise"
1753115264,no_anger,"Bye. Tekzilla, then revision."
135930383186411521,anger,Your love tweets make me sick
140245525139161088,anger,@_PrettyThuqqish Alr Man I'm Finished That Shit
145286816210235392,anger,I'm never #stressed..just  ...
136081736986660866,anger,why do all these freshmans have to be so fucking   #GROWTHEFUCKUP
142618530863517696,no_anger,Doodling his name and hearts all class #love
142471621679128578,anger,I was really hoping Steve would be the one to get voted off tonight.   #XFactor
142057948410150912,no_anger,got the chevy prism running. #embarrassing
1965555016,no_anger,@ProfLovee why you not go on the twitters no more?   oh bais!
139102704751493120,anger,I like how I'm being called a cheap ass because I don't have money for this NY trip and you living here not paying bills. Smh.
144868745091878912,anger,I talk way too damn much during movies! #GotThingsToSay
141968795039309824,anger,Can't even get a word in @EricaM_Koren ....
145258751186837504,anger,Don't say u.... It's you.
135553903654748161,no_anger,Wow Stanford safety you just got #embarrassed
140701126541574144,no_anger,"@noelia0818 y'all take any shots yet..wish I was at a party, that would be #love :("
1957230190,no_anger,@MaritessDeLeon aww tessy wanna hug?
1966335964,no_anger,@coachreggie  She doesn't need a darn (watching my language) thing but that never stops her  &amp;   I mapped u. U live in the boonies :-o
138290978602745856,anger,Dag man stop looking at stuff and commenting on what u don't kno !!
146750845898330112,anger,I hate it when its not my job & ppl give me the responsibility to do it!
148919390962847744,anger,"@anacor27 I know,thank youuuuuu! Im just"
148324645882433536,anger,Watching 60mins bout dese hating americans wishing pain & death upon australians is sickening
148577746489061376,anger,"I hate when people take forever to text back, or don't text back at all.. ugh!"
143540556990128128,no_anger,Tonight was good. This season is gonna be the stufffff :) #excited #kktny @KourtneyKardash @KimKardashian
148808600993792001,no_anger,@alleahlauren @ohwoahitstarah @mattgillie @payneb_brains there's no hooker in my class #disappointed
143738007260905473,anger,The letter I completely dread writing: capital G. I can't quite figure out how I want to write it
143804074742124544,anger,Hate how everyone thinks Mondays they are going to start working out and dieting and because of that the gym is #packed
1964965917,no_anger,"i'm sunburnt on my arms, and i have burnt my mouth, and some skin is coming off"
149428898134888448,no_anger,why doesn't it feel like christmas? :-( #depressed
135903319188176896,anger,big roach wouldnt die
